,Date,deaths,confirmed,recovered,active,new_confirmed,new_recovered,new_deaths,Unnamed: 0,EVT,JNJ,PFE,FMS,ABT,KMB,MDT,PHG,GE,BDX,CAH,SYK,SIEGY,DUK,NGG,NEE,EDF,CVX,XOM,PTR_x,PTR_y,RDS-A,TOT,BP,SNP_x,MT,PKX,DB,CMC,GS,WFC,CICHY,ACGBY,CRARY,C,DAX,SNP_y,NDAQ,TM,GM,TSLA,DTE,DRI,TEF,T,TMUS,VOD,VZ,SFTBY,AMOV,CHA,AAPL,AMZN,GOOGL,SAP,CSCO,IBM,INTC,EBAY,EA_x,EA_y,QCOM,TXN,SNE,PS3,PS4,Vita,bitrate,Weekly_average_change_views,Weekly_average_views,Users,In-Game,av_conc_viewers,av_conc_channels,time_watched,active_streamers
55,2017-02-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43300.0,157700.0,5200.0,,,,,,,,,
56,2017-02-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43900.0,149000.0,5700.0,,,,,,,,,
57,2017-02-27 00:00:00+00:00,,,,,,,,866.0,21.94,122.13,34.23,41.24,45.51,132.75,81.03,29.81,30.05,183.16,82.14,129.0,128.92,81.93,60.69,131.07,15.67,110.65,81.13,77.48,77.48,51.75,50.26,33.69,77.93,8.77,61.71,19.41,20.43,247.21,57.81,16.05,11.47,5.97,59.56,26.14,77.93,71.57,113.71,36.92,248.17,100.93,75.51,10.09,42.3,61.31,25.34,50.49,37.6,12.4516,47.82,137.14,842.38,844.95,92.89,34.21,181.19,36.42,34.05,86.55,86.55,56.56,77.31,30.9,34700.0,103100.0,4300.0,,,,,,,,,
58,2017-02-28 00:00:00+00:00,,,,,,,,865.0,21.93,122.01,34.1,41.66,45.41,132.68,80.51,30.03,29.99,182.95,82.01,128.74,129.59,81.59,60.58,129.96,15.83,111.66,81.53,76.21,76.21,51.74,50.0,33.91,77.55,8.82,62.48,19.62,21.19,248.0,57.99,16.28,11.4,5.99,59.67,25.99,77.55,71.18,113.6,37.15,244.19,100.86,74.65,10.22,41.73,62.25,25.56,49.96,37.34,12.681,47.11,137.08,851.45,847.35,93.16,34.16,179.38,36.42,34.16,87.05,87.05,56.49,77.06,31.04,33100.0,107000.0,3800.0,,,,,,,,,
59,2017-03-01 00:00:00+00:00,,,,,,,,864.0,22.0,122.49,34.27,41.55,45.37,132.84,81.31,30.57,29.98,183.66,82.18,129.35,131.57,81.6,59.88,129.56,15.89,112.92,81.7,76.04,76.04,52.14,50.23,34.35,77.67,9.13,62.68,20.47,21.77,253.71,59.11,16.41,11.58,6.19,61.2,26.37,77.67,72.0,114.82,37.2,254.18,100.62,75.43,10.35,41.78,62.66,25.23,49.56,37.95,12.61,46.96,137.89,853.05,851.38,93.96,34.28,180.48,35.85,34.11,86.93,86.93,56.93,77.13,31.26,31200.0,104700.0,3400.0,,,,,,701500.0,23230.0,393892250.0,1953138.0
60,2017-03-02 00:00:00+00:00,,,,,,,,863.0,22.13,123.75,34.46,41.53,45.5,133.04,81.9,30.44,30.23,185.0,81.93,130.94,131.675,81.6,60.0,129.31,15.8,113.67,82.8,75.26,75.26,52.33,50.19,34.19,77.78,9.11,62.91,20.61,21.26,253.52,59.78,16.14,11.34,6.22,61.68,26.38,77.78,72.18,113.59,37.37,249.71,100.81,74.85,10.34,41.9,62.2,25.2,49.69,37.36,12.59,46.5,140.0,853.08,856.31,93.91,34.41,181.88,35.93,34.19,87.9,87.9,56.95,78.36,31.4,30900.0,101100.0,3300.0,,,,,,,,,
61,2017-03-03 00:00:00+00:00,,,,,,,,862.0,22.01,123.41,34.42,41.58,45.42,134.05,81.62,30.72,30.19,184.18,82.24,130.51,131.92,82.14,59.71,130.7,15.69,113.76,83.56,75.33,75.33,52.3,50.6,34.13,76.91,8.95,62.0,20.03,20.25,251.73,58.85,15.71,11.28,6.39,60.39,26.42,76.91,71.21,113.27,37.76,250.74,101.64,75.4,10.48,42.05,62.22,25.2,49.98,36.7,13.11,46.87,138.78,847.2,848.94,94.12,34.42,180.04,35.94,33.86,86.95,86.95,56.52,78.2,31.56,33200.0,121600.0,4200.0,,,,,,,,,
62,2017-03-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50800.0,164700.0,5800.0,,,,,,,,,
63,2017-03-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50200.0,158500.0,5900.0,,,,,,,,,
64,2017-03-06 00:00:00+00:00,,,,,,,,861.0,21.8,123.01,34.33,41.5,44.99,133.11,81.42,30.65,30.0,183.72,82.45,129.54,131.26,81.96,60.04,130.5,15.84,113.25,82.44,75.9,75.9,52.29,50.62,33.93,76.9,8.8,62.0,19.01,19.78,252.17,58.54,15.97,11.4,6.39,60.8,26.58,76.9,70.81,113.14,37.98,247.91,100.96,74.97,10.62,41.83,63.16,25.19,50.03,37.17,13.05,46.4,139.365,845.23,846.86,94.19,34.04,179.72,35.79,33.67,87.19,87.19,56.27,77.69,31.32,31000.0,104100.0,4000.0,,,,,,,,,
65,2017-03-07 00:00:00+00:00,,,,,,,,860.0,21.85,122.58,33.87,41.32,44.81,133.41,81.18,30.56,29.93,183.76,81.09,129.35,131.145,81.59,59.46,130.37,15.95,113.54,83.11,75.95,75.95,52.58,50.32,34.05,77.24,8.71,62.06,18.26,19.9,252.49,58.43,15.95,11.24,6.28,60.19,26.24,77.24,71.44,112.69,37.76,251.92,101.57,74.79,10.62,41.9,62.53,25.02,50.0,37.2,13.4259,46.27,139.06,845.48,847.26,93.96,34.0,180.71,35.54,33.71,87.3,87.3,56.6,78.35,31.01,30800.0,95300.0,4000.0,,,,,,,,,
66,2017-03-08 00:00:00+00:00,,,,,,,,859.0,21.83,123.75,33.91,41.36,45.03,131.93,81.4,30.42,29.89,182.29,81.3,129.54,131.32399999999998,81.11,59.44,129.57,16.07,111.68,82.35,75.66,75.66,51.95,49.9,33.75,78.15,8.66,62.78,18.81,19.21,253.62,58.95,15.95,11.54,6.35,61.56,26.23,78.15,70.99,112.55,37.11,247.0,100.64,74.57,10.74,41.88,61.42,25.2,49.3,37.15,13.14,46.37,138.95,848.0,853.12,94.18,34.18,180.75,35.67,33.55,88.52,88.52,56.92,79.44,30.88,27300.0,92800.0,4000.0,,,,,,,,,
67,2017-03-09 00:00:00+00:00,,,,,,,,858.0,21.55,124.58,33.88,41.89,45.36,132.22,82.15,30.42,29.75,183.89,81.47,129.17,131.38,80.52,59.53,129.66,15.79,109.31,80.64,73.86,73.86,50.43,49.15,33.22,75.83,8.46,61.44,18.87,18.8,251.22,58.45,15.61,11.12,6.48,61.36,26.46,75.83,71.04,112.11,37.33,247.63,100.11,75.07,10.88,41.86,61.48,25.19,49.23,36.59,13.09,46.09,138.74,851.0,853.69,94.86,34.04,179.15,35.6,33.27,89.32,89.32,57.65,79.49,30.85,29900.0,79200.0,4200.0,,,,,,,,,
68,2017-03-10 00:00:00+00:00,,,,,,,,857.0,21.23,126.04,34.14,41.92,45.77,132.71,83.0,30.38,29.84,185.22,82.28,130.3,131.59,80.41,59.91,129.8,15.28,111.4,82.44,73.8,73.8,51.98,50.38,34.44,75.15,8.58,61.05,19.53,18.6,251.84,58.98,15.52,11.36,6.61,61.94,26.51,75.15,71.31,112.84,37.1,246.21,100.4,75.26,10.97,42.03,61.58,25.12,49.5,36.15,12.51,46.36,139.25,857.0,862.7,94.94,34.24,178.21,36.12,33.44,89.59,89.59,58.36,79.72,31.72,34100.0,99200.0,4200.0,,,,,,,,,
69,2017-03-11 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48700.0,141000.0,6100.0,,,,,,,,,
70,2017-03-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50200.0,128000.0,6100.0,,,,,,,,,
71,2017-03-13 00:00:00+00:00,,,,,,,,856.0,21.31,125.83,34.14,41.99,45.65,133.55,82.99,30.49,30.23,185.09,82.14,130.21,131.43,80.8,60.02,130.09,15.61,110.51,81.5,73.43,73.43,51.94,50.43,34.11,75.62,8.65,61.45,19.58,18.87,249.32,58.83,16.03,11.46,6.68,61.54,26.6,75.62,70.88,113.37,37.0,244.82,100.25,74.36,10.95,42.22,61.51,25.29,49.33,36.5,12.18,46.86,138.85,851.77,860.83,94.88,34.22,177.85,35.85,33.13,89.83,89.83,59.03,80.32,31.8,30700.0,87700.0,4300.0,,,,,,,,,
72,2017-03-14 00:00:00+00:00,,,,,,,,855.0,21.33,126.86,34.02,42.21,45.19,133.71,82.66,30.49,29.76,184.36,82.25,130.82,65.37,80.85,60.21,130.33,15.7,108.47,81.0,72.89,72.89,51.42,49.41,33.74,75.05,8.64,60.97,19.34,18.8,246.81,58.49,16.2,11.56,6.54,61.33,26.5,75.05,70.65,112.48,36.75,246.11,100.73,74.59,10.79,42.38,61.8,25.25,49.44,36.59,12.53,46.75,139.3,853.55,863.75,95.08,33.94,176.18,35.06,32.85,90.52,90.52,58.375,80.95,31.7,33800.0,91700.0,4200.0,,,,,,,,,
73,2017-03-15 00:00:00+00:00,,,,,,,,854.0,21.33,127.05,34.22,42.22,44.96,133.68,82.6,30.59,29.55,183.6,82.73,131.31,65.49,81.08,60.0,130.84,15.7,108.08,81.35,72.38,72.38,51.41,49.03,33.59,75.02,8.83,60.89,19.47,19.16,248.35,58.9,16.12,11.44,6.54,61.7,26.44,75.02,70.69,112.63,37.07,257.0,100.9,74.55,10.77,42.14,61.61,25.28,49.26,36.35,12.649,46.27,139.41,854.33,867.94,94.94,34.07,175.71,34.94,33.02,90.99,90.99,58.42,81.42,31.5,32200.0,84900.0,4000.0,,,,,,,,,
74,2017-03-16 00:00:00+00:00,,,,,,,,853.0,21.43,128.44,34.57,42.49,45.17,134.68,83.24,31.18,29.8,183.45,83.69,132.62,66.3675,82.2,60.9,131.61,16.0,108.81,82.03,74.67,74.67,52.65,49.94,34.08,77.22,9.21,64.81,19.58,19.92,247.85,58.86,16.48,11.73,6.62,61.05,26.93,77.22,70.78,113.71,37.09,262.4,101.43,75.84,11.13,42.6,63.09,26.09,50.02,37.37,12.94,47.6,140.72,855.3,870.53,97.38,34.25,178.46,35.17,32.78,91.6,91.6,58.3,81.99,31.88,27300.0,81100.0,3900.0,,,,,,,,,
75,2017-03-17 00:00:00+00:00,,,,,,,,852.0,21.34,128.45,34.46,42.34,45.1,134.62,81.8078,31.2,29.85,181.69,83.04,131.56,67.14,81.85,60.82,130.12,15.81,108.0,82.03,75.05,75.05,52.9,50.2,34.32,77.13,9.16,64.79,19.45,19.61,249.68,59.37,16.9,11.75,6.6,61.16,27.11,77.13,71.12,112.64,37.13,264.0,100.46,75.77,11.31,42.59,62.99,26.43,50.19,37.44,13.7166,48.9,141.0,853.49,873.68,97.52,34.35,176.29,35.31,33.3,90.92,90.92,58.57,82.24,32.06,33300.0,95900.0,4000.0,,,,,,,,,
76,2017-03-18 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43800.0,130300.0,4600.0,,,,,,,,,
77,2017-03-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39600.0,125800.0,5700.0,,,,,,,,,
78,2017-03-20 00:00:00+00:00,,,,,,,,851.0,21.42,128.04,34.4,42.72,45.19,133.46,82.16,31.78,29.9,184.12,83.15,132.62,67.17,81.93,61.58,130.72,15.84,107.27,81.72,75.12,75.12,52.6,49.84,34.13,77.25,9.06,66.05,18.51,19.06,243.32,58.47,16.34,11.55,6.57,60.1,26.9,77.25,70.65,112.26,36.36,260.6,100.99,76.69,11.29,42.61,63.39,26.57,50.42,37.21,13.64,49.44,140.4,851.51,869.48,98.06,34.2,175.65,35.37,33.68,88.82,88.82,57.79,81.99,32.16,29800.0,85800.0,5000.0,,,,,,,,,
79,2017-03-21 00:00:00+00:00,,,,,,,,850.0,21.47,128.38,34.48,41.44,45.15,134.1,81.8,31.82,29.86,183.28,82.42,132.78,67.4807,81.1466,62.0,130.22,15.88,108.06,82.16,75.89,75.89,52.95,50.4,34.51,78.54,9.11,65.83,17.71,18.88,243.31,57.93,16.72,11.84,6.68,60.13,27.12,78.54,71.05,112.69,35.95,262.83,100.18,77.0,11.36,42.45,62.98,26.74,50.48,36.43,13.87,49.34,142.11,858.84,870.06,98.63,34.45,176.01,35.59,33.92,89.22,89.22,57.93,81.93,32.2,28700.0,78400.0,4000.0,,,,,,,,,
80,2017-03-22 00:00:00+00:00,,,,,,,,849.0,21.23,127.05,34.3,41.24,44.94,134.16,80.7,31.52,29.56,181.9,81.74,132.71,65.825,82.99,62.59,132.01,15.73,107.65,81.96,74.13,74.13,52.21,49.85,33.99,77.34,8.74,62.8,17.04,18.15,231.215,55.53,16.19,11.5,6.51,57.41,26.75,77.34,69.81,110.89,34.31,251.56,101.99,76.54,11.25,42.1,62.68,26.315,50.13,36.1,14.24,48.28,139.845,840.43,849.48,97.33,33.78,174.04,35.22,33.26,88.43,88.43,56.73,80.09,31.85,26900.0,76400.0,3400.0,,,,,,,,,
81,2017-03-23 00:00:00+00:00,,,,,,,,848.0,21.09,126.1,34.32,41.38,44.71,132.8,80.74,31.58,29.5,182.15,81.62,132.38,65.84,82.49,62.79,132.49,15.87,108.29,81.63,74.13,74.13,52.3,49.59,33.9,78.56,8.81,62.92,16.9,19.73,230.75,55.23,16.43,11.53,6.61,57.76,26.76,78.56,69.77,110.55,34.0,255.39,101.73,77.08,11.17,41.63,63.14,26.52,49.75,36.1,13.9,48.25,141.26,848.2,841.39,97.33,34.08,174.43,35.49,33.45,88.59,88.59,57.16,80.69,31.92,26300.0,75600.0,3000.0,,,,,,,,,
82,2017-03-24 00:00:00+00:00,,,,,,,,847.0,21.22,125.86,34.27,41.81,44.76,133.2,80.85,31.82,29.59,183.67,81.1,131.83,66.75,82.61,63.48,131.97,16.0,107.93,82.03,74.55,74.55,52.12,49.78,33.88,79.42,8.64,62.41,16.88,18.72,233.0,55.5,16.59,11.64,6.6,58.33,27.03,79.42,69.92,111.11,34.4,255.7,101.75,76.66,11.26,41.76,63.54,26.82,49.7,35.71,14.1,48.53,141.5,851.68,842.0,97.94,34.07,175.12,35.65,33.66,88.85,88.85,57.47,81.92,32.28,29100.0,91900.0,4800.0,,,,,,,,,
83,2017-03-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41000.0,127300.0,5600.0,,,,,,,,,
84,2017-03-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42000.0,119000.0,6100.0,,,,,,,,,
85,2017-03-27 00:00:00+00:00,,,,,,,,846.0,21.14,125.16,33.74,41.82,44.53,132.09,80.7,31.85,29.45,183.1,80.93,132.0,66.46,83.32,64.09,133.05,15.95,107.0,80.82,73.67,73.67,52.12,50.06,33.62,79.52,8.21,60.39,16.51,17.7,223.3,54.63,16.31,11.49,6.53,56.85,26.97,79.52,69.27,111.03,34.28,260.6,102.59,76.06,11.32,41.59,63.92,26.85,49.68,35.4,13.95,48.3,139.39,838.07,828.09,97.14,33.82,172.69,35.07,33.16,88.59,88.59,56.72,79.95,32.25,24800.0,80200.0,4300.0,,,,,,,,,
86,2017-03-28 00:00:00+00:00,,,,,,,,845.0,20.96,125.62,34.06,42.09,44.74,131.91,80.92,32.15,29.31,183.47,81.95,132.22,66.945,82.54,63.61,130.75,15.99,106.28,81.32,74.14,74.14,52.54,49.93,33.78,81.0,8.27,61.92,17.18,18.32,225.58,55.35,16.38,11.48,6.81,58.19,27.16,81.0,68.98,111.9,34.66,277.02,101.72,78.98,11.32,41.41,64.0,26.71,49.01,35.5,14.23,48.29,140.91,851.75,839.69,98.21,33.9,173.94,35.34,33.4,89.0,89.0,56.67,80.3,32.48,26900.0,76200.0,4800.0,,,,,,,,,
87,2017-03-29 00:00:00+00:00,,,,,,,,844.0,21.22,125.05,34.16,42.17,44.67,132.37,80.83,32.14,29.52,183.21,82.24,131.92,67.98,82.74,62.66,130.55,15.95,106.95,81.69,74.18,74.18,52.41,49.61,33.88,81.46,8.39,63.64,17.3,18.91,229.39,55.94,16.39,11.67,6.73,59.53,27.3,81.46,68.97,110.26,35.62,278.34,101.47,81.95,11.18,41.54,64.39,26.51,49.28,35.82,14.23,48.78,143.68,859.05,842.75,97.92,34.0,174.3,35.52,33.62,89.52,89.52,57.09,80.35,33.15,25600.0,79200.0,4000.0,,,,,,,,,
88,2017-03-30 00:00:00+00:00,,,,,,,,843.0,21.13,124.74,34.19,42.11,44.63,132.67,81.04,32.05,29.66,183.59,81.69,131.7,67.81,82.11,62.97,130.04,15.95,108.15,82.03,74.42,74.42,53.29,50.41,34.56,81.96,8.41,64.2,17.04,18.95,229.48,55.68,16.43,11.54,6.71,59.39,27.35,81.96,68.7,110.0,35.5,278.04,101.56,82.3,11.18,41.39,64.75,26.4,49.0,35.81,14.4,48.54,144.19,874.95,851.98,97.9,33.8,173.86,35.58,33.65,89.5,89.5,57.36,80.23,33.52,27900.0,75900.0,4700.0,,,,,,,,,
89,2017-03-31 00:00:00+00:00,,,,,,,,842.0,21.23,124.11,34.21,42.16,44.33,132.15,80.75,31.99,29.86,183.17,81.51,131.54,67.84,81.91,63.45,128.06,15.8,107.7,83.26,73.36,73.36,52.74,50.23,34.46,81.57,8.38,65.2,17.09,19.05,230.53,56.02,16.01,11.69,6.75,60.31,27.22,81.57,69.17,108.93,35.35,278.73,101.21,82.83,11.12,41.79,64.95,26.42,49.1,35.4,14.21,48.86,143.72,877.0,846.83,97.74,33.72,173.98,35.75,33.5,90.1,90.1,57.46,80.79,33.71,31500.0,91200.0,4400.0,,,,,,,,,
90,2017-04-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40200.0,126300.0,6900.0,,,,,,743596.0,22052.0,534149793.0,1804061.0
91,2017-04-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40200.0,113700.0,6400.0,,,,,,,,,
92,2017-04-03 00:00:00+00:00,,,,,,,,841.0,21.16,124.73,34.11,42.29,44.42,132.04,80.85,32.19,29.76,184.0,81.73,131.65,68.575,81.9,63.07,128.5,15.97,107.22,82.02,73.35,73.35,52.6,50.3,34.59,81.45,8.42,63.1,16.99,19.18,230.0,55.7,16.25,11.73,6.68,59.93,27.35,81.45,69.28,108.62,35.33,286.9,101.95,83.64,11.15,41.6,64.2,26.4,48.73,35.47,14.11,48.76,143.71,888.0,848.75,98.62,33.7,173.82,36.19,33.37,89.9,89.9,57.26,80.87,32.97,28600.0,78100.0,4700.0,,,,,,,,,
93,2017-04-04 00:00:00+00:00,,,,,,,,840.0,21.21,124.51,34.18,42.31,44.53,131.71,81.0,32.17,29.9,184.4,80.75,131.92,68.45,82.24,62.92,128.93,16.02,107.88,82.1,72.95,72.95,52.34,50.6,34.52,81.94,8.25,61.0,16.46,19.02,227.72,55.3,16.14,11.74,6.56,59.29,27.16,81.94,68.83,108.06,33.9,296.89,101.81,83.11,11.05,41.57,63.32,26.14,49.1,35.125,14.1799,48.86,143.25,891.5,848.0,98.18,33.25,173.52,36.12,33.76,88.58,88.58,56.3,80.11,33.14,25000.0,79300.0,4500.0,,,,,,,,,
94,2017-04-05 00:00:00+00:00,,,,,,,,839.0,21.18,124.72,34.33,41.6,44.17,132.42,80.92,31.91,30.09,183.77,80.68,131.21,68.36,82.27,63.05,129.41,16.06,109.65,82.85,73.73,73.73,53.17,51.72,35.05,82.9,8.45,61.9,16.93,19.28,232.15,55.79,16.36,11.72,6.7,60.5,27.18,82.9,69.02,107.03,34.62,302.04,102.15,84.15,11.12,41.73,63.76,26.24,49.43,35.89,14.7699,50.3,144.22,910.82,854.71,97.75,33.49,174.7,36.43,34.22,89.47,89.47,56.8,80.6,32.92,28700.0,77900.0,4500.0,,,,,,,,,
95,2017-04-06 00:00:00+00:00,,,,,,,,838.0,21.26,124.85,34.14,41.67,43.81,131.78,80.68,31.99,30.0,183.08,81.4,131.3,68.455,82.66,63.58,130.06,16.08,109.12,82.75,73.06,73.06,52.88,51.54,34.58,83.26,8.28,60.25,16.59,18.28,227.09,54.95,16.25,11.43,6.6,59.44,27.05,83.26,69.04,105.68,34.02,296.88,102.78,82.71,11.1,41.05,62.35,25.88,48.52,35.814,14.2999,49.93,144.29,913.8,849.5,97.13,33.0,173.47,36.13,34.01,88.47,88.47,56.44,79.98,32.3,26800.0,79000.0,3300.0,,,,,,,,,
96,2017-04-07 00:00:00+00:00,,,,,,,,837.0,21.23,125.12,34.09,41.61,43.62,131.28,80.25,31.81,29.92,183.5,82.3,130.89,67.73,82.8,63.78,130.03,16.11,109.38,83.24,73.49,73.49,53.15,51.58,34.83,84.33,8.08,59.53,16.48,18.24,226.6,54.94,16.08,11.47,6.655,59.33,26.94,84.33,68.77,105.76,34.03,297.5,103.18,83.21,11.05,40.6,63.27,25.59,48.48,36.1501,14.42,49.85,143.73,899.65,845.0,97.05,33.1,172.08,36.07,34.11,88.4,88.4,56.58,80.3,32.09,31300.0,88800.0,3800.0,,,,,,,,,
97,2017-04-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40200.0,112900.0,5000.0,,,,,,,,,
98,2017-04-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40400.0,108200.0,6300.0,,,,,,,,,
99,2017-04-10 00:00:00+00:00,,,,,,,,836.0,21.32,124.87,34.13,41.64,43.83,131.48,80.3,31.69,30.07,185.07,82.37,130.67,67.625,82.3,63.74,128.95,16.24,109.12,83.12,73.69,73.69,53.09,51.46,34.81,83.38,8.16,59.1,16.47,18.62,228.0,54.99,16.12,11.4,6.52,59.36,26.76,83.38,69.28,106.11,33.84,309.15,102.84,82.98,10.97,40.6,63.89,25.75,48.72,35.87,14.5,49.19,143.6,899.63,841.54,97.15,32.96,172.53,36.02,34.0,88.55,88.55,56.43,80.42,32.01,31000.0,83000.0,3700.0,,,,,,,,,
100,2017-04-11 00:00:00+00:00,,,,,,,,835.0,21.39,124.26,34.02,41.79,43.22,131.9,80.11,31.84,30.0,183.43,82.37,130.45,68.69,82.32,64.17,129.13,16.29,109.53,83.08,73.38,73.38,53.56,51.64,35.24,82.84,8.07,59.0,16.39,18.49,227.78,54.23,16.0,11.27,6.53,58.68,26.86,82.84,69.07,106.77,34.09,313.38,103.2,82.79,11.03,40.38,63.84,25.88,48.51,36.12300000000001,14.51,49.9,142.94,907.04,841.7,97.04,33.04,170.65,35.77,34.09,88.78,88.78,56.32,79.88,31.92,32000.0,81800.0,3700.0,,,,,,,,,
101,2017-04-12 00:00:00+00:00,,,,,,,,834.0,21.48,124.54,33.88,41.9,43.32,132.8,79.77,31.57,29.88,182.91,81.71,130.44,67.6787,81.96,64.88,128.61,16.26,109.36,82.86,72.56,72.56,53.58,51.61,35.4,82.5,7.71,59.13,16.27,18.56,227.65,53.95,15.92,11.4,6.39,59.09,26.77,82.5,68.9,105.99,34.03,306.34,103.29,83.03,10.92,40.21,63.77,25.91,48.53,35.69,14.3432,49.65,141.6,903.09,838.46,97.13,32.86,171.04,35.87,33.88,89.95,89.95,54.64,79.48,31.57,31500.0,84200.0,3400.0,,,,,,,,,
102,2017-04-13 00:00:00+00:00,,,,,,,,833.0,21.51,125.13,33.88,42.71,42.4,133.03,80.0,31.6,29.7,182.8,81.56,130.18,67.22,82.76,64.88,130.09,16.26,108.64,82.72,73.0,73.0,52.9,51.34,35.28,82.66,7.5,58.1,16.02,18.06,225.18,51.8,15.98,11.42,6.265,58.3,26.69,82.66,68.58,105.13,33.78,296.7,103.93,82.41,10.86,40.51,64.15,25.9,48.8,35.43,14.7,50.33,141.91,891.45,841.04,96.61,32.71,169.92,35.55,34.2,90.09,90.09,53.13,78.47,31.34,32300.0,94700.0,4500.0,,,,,,,,,
103,2017-04-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37700.0,110900.0,4700.0,,,,,,,,,
104,2017-04-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39900.0,112800.0,5800.0,,,,,,,,,
105,2017-04-16 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40600.0,116100.0,5500.0,,,,,,,,,
106,2017-04-17 00:00:00+00:00,,,,,,,,832.0,21.54,125.02,33.9,42.47,42.67,132.84,80.17,31.56,29.62,183.23,81.48,130.27,68.558,82.7,64.86,130.67,16.17,106.17,81.85,72.44,72.44,52.58,50.685,34.94,81.61,7.4,57.8,15.93,17.9,223.9,51.64,16.0,11.34,6.285,58.36,26.81,81.61,68.23,105.93,33.47,302.7,103.61,82.4,10.94,40.3,64.5,25.95,48.68,35.0101,14.51,50.19,141.48,887.5,841.38,96.58,32.48,169.75,35.44,34.35,89.27,89.27,52.99,78.3,31.78,35300.0,92700.0,4200.0,,,,,,,,,
107,2017-04-18 00:00:00+00:00,,,,,,,,831.0,21.54,123.18,33.76,42.72,43.09,132.92,80.68,31.96,29.6,183.31,72.65,130.55,66.995,82.9,64.45,130.9,16.2,105.81,81.32,72.1,72.1,52.38,50.63,34.74,81.03,7.1,57.59,15.91,17.53,219.32,52.36,15.67,11.21,6.21,58.58,26.7,81.03,68.81,105.62,33.72,299.7,104.4,82.58,10.87,40.22,64.82,26.04,48.62,35.265,14.51,49.78,141.41,900.99,852.54,96.81,32.56,170.79,35.43,34.11,89.12,89.12,52.6,78.51,31.68,28900.0,71000.0,3000.0,,,,,,,,,
108,2017-04-19 00:00:00+00:00,,,,,,,,830.0,21.62,122.1,33.85,42.94,43.78,133.82,80.75,32.24,29.89,184.27,72.6,131.56,66.89,82.84,64.2,131.93,16.33,105.89,81.17,71.67,71.67,52.01,50.39,34.61,80.28,7.37,58.31,16.33,17.86,215.87,52.88,15.73,11.17,6.35,58.85,26.8,80.28,69.42,105.0,33.89,302.46,104.45,83.21,10.9,40.32,65.05,26.09,49.44,36.15,14.3,49.23,141.88,907.84,857.385,97.1,32.8,161.76,35.97,34.2,89.54,89.54,53.0,79.96,32.11,30000.0,79200.0,2900.0,,,,,,,,,
