,CN_Confirmed,CN_Deaths,CN_Recovered,CN_Active,Date
1730,990,6,984,0,2020-03-15 00:00:00+00:00
1731,442,8,353,81,2020-03-15 00:00:00+00:00
1732,576,6,570,0,2020-03-15 00:00:00+00:00
1733,296,1,295,0,2020-03-15 00:00:00+00:00
1734,133,2,91,40,2020-03-15 00:00:00+00:00
1735,1360,8,1304,48,2020-03-15 00:00:00+00:00
1736,252,2,243,7,2020-03-15 00:00:00+00:00
1737,146,2,143,1,2020-03-15 00:00:00+00:00
1738,168,6,160,2,2020-03-15 00:00:00+00:00
1739,93,1,91,1,2020-03-15 00:00:00+00:00
1740,125,1,114,10,2020-03-15 00:00:00+00:00
1741,10,0,10,0,2020-03-15 00:00:00+00:00
1742,75,0,73,2,2020-03-15 00:00:00+00:00
1743,18,0,18,0,2020-03-15 00:00:00+00:00
1744,245,2,232,11,2020-03-15 00:00:00+00:00
1745,760,7,741,12,2020-03-15 00:00:00+00:00
1746,353,3,324,26,2020-03-15 00:00:00+00:00
1747,133,0,133,0,2020-03-15 00:00:00+00:00
1748,318,6,310,2,2020-03-15 00:00:00+00:00
1749,482,13,453,16,2020-03-15 00:00:00+00:00
1750,1273,22,1250,1,2020-03-15 00:00:00+00:00
1751,145,4,81,60,2020-03-15 00:00:00+00:00
1752,67794,3085,54288,10421,2020-03-15 00:00:00+00:00
1753,1018,4,1014,0,2020-03-15 00:00:00+00:00
1754,75,1,71,3,2020-03-15 00:00:00+00:00
1755,631,0,631,0,2020-03-15 00:00:00+00:00
1756,935,1,934,0,2020-03-15 00:00:00+00:00
1757,539,3,516,20,2020-03-15 00:00:00+00:00
1758,136,3,133,0,2020-03-15 00:00:00+00:00
1759,1,0,1,0,2020-03-15 00:00:00+00:00
1760,76,3,73,0,2020-03-15 00:00:00+00:00
1761,174,2,172,0,2020-03-15 00:00:00+00:00
1762,1231,1,1211,19,2020-03-15 00:00:00+00:00
1763,539,3,516,20,2020-03-16 00:00:00+00:00
1764,136,3,133,0,2020-03-16 00:00:00+00:00
1765,1,0,1,0,2020-03-16 00:00:00+00:00
1766,76,3,73,0,2020-03-16 00:00:00+00:00
1767,176,2,172,2,2020-03-16 00:00:00+00:00
1768,1231,1,1216,14,2020-03-16 00:00:00+00:00
1769,93,1,92,0,2020-03-16 00:00:00+00:00
1770,125,1,115,9,2020-03-16 00:00:00+00:00
1771,11,0,10,1,2020-03-16 00:00:00+00:00
1772,75,0,75,0,2020-03-16 00:00:00+00:00
1773,18,0,18,0,2020-03-16 00:00:00+00:00
1774,245,2,233,10,2020-03-16 00:00:00+00:00
1775,760,7,746,7,2020-03-16 00:00:00+00:00
1776,355,3,325,27,2020-03-16 00:00:00+00:00
1777,133,0,133,0,2020-03-16 00:00:00+00:00
1778,990,6,984,0,2020-03-16 00:00:00+00:00
1779,452,8,360,84,2020-03-16 00:00:00+00:00
1780,576,6,570,0,2020-03-16 00:00:00+00:00
1781,296,1,295,0,2020-03-16 00:00:00+00:00
1782,133,2,91,40,2020-03-16 00:00:00+00:00
1783,1361,8,1306,47,2020-03-16 00:00:00+00:00
1784,252,2,248,2,2020-03-16 00:00:00+00:00
1785,146,2,144,0,2020-03-16 00:00:00+00:00
1786,168,6,161,1,2020-03-16 00:00:00+00:00
1787,318,6,310,2,2020-03-16 00:00:00+00:00
1788,482,13,455,14,2020-03-16 00:00:00+00:00
1789,1273,22,1250,1,2020-03-16 00:00:00+00:00
1790,155,4,84,67,2020-03-16 00:00:00+00:00
1791,67798,3099,55142,9557,2020-03-16 00:00:00+00:00
1792,1018,4,1014,0,2020-03-16 00:00:00+00:00
1793,75,1,73,1,2020-03-16 00:00:00+00:00
1794,631,0,631,0,2020-03-16 00:00:00+00:00
1795,935,1,934,0,2020-03-16 00:00:00+00:00
1796,318,6,310,2,2020-03-17 00:00:00+00:00
1797,482,13,456,13,2020-03-17 00:00:00+00:00
1798,1273,22,1250,1,2020-03-17 00:00:00+00:00
1799,162,4,88,70,2020-03-17 00:00:00+00:00
1800,67799,3111,56003,8685,2020-03-17 00:00:00+00:00
1801,1018,4,1014,0,2020-03-17 00:00:00+00:00
1802,75,1,73,1,2020-03-17 00:00:00+00:00
1803,631,0,631,0,2020-03-17 00:00:00+00:00
1804,935,1,934,0,2020-03-17 00:00:00+00:00
1805,93,1,92,0,2020-03-17 00:00:00+00:00
1806,125,1,120,4,2020-03-17 00:00:00+00:00
1807,12,0,10,2,2020-03-17 00:00:00+00:00
1808,75,0,75,0,2020-03-17 00:00:00+00:00
1809,18,0,18,0,2020-03-17 00:00:00+00:00
1810,246,3,236,7,2020-03-17 00:00:00+00:00
1811,761,7,746,8,2020-03-17 00:00:00+00:00
1812,358,3,325,30,2020-03-17 00:00:00+00:00
1813,133,0,133,0,2020-03-17 00:00:00+00:00
1814,540,3,520,17,2020-03-17 00:00:00+00:00
1815,136,3,133,0,2020-03-17 00:00:00+00:00
1816,1,0,1,0,2020-03-17 00:00:00+00:00
1817,76,3,73,0,2020-03-17 00:00:00+00:00
1818,176,2,172,2,2020-03-17 00:00:00+00:00
1819,1232,1,1216,15,2020-03-17 00:00:00+00:00
1820,990,6,984,0,2020-03-17 00:00:00+00:00
1821,456,8,369,79,2020-03-17 00:00:00+00:00
1822,576,6,570,0,2020-03-17 00:00:00+00:00
1823,296,1,295,0,2020-03-17 00:00:00+00:00
1824,133,2,91,40,2020-03-17 00:00:00+00:00
1825,1364,8,1307,49,2020-03-17 00:00:00+00:00
1826,253,2,248,3,2020-03-17 00:00:00+00:00
1827,147,2,144,1,2020-03-17 00:00:00+00:00
1828,168,6,161,1,2020-03-17 00:00:00+00:00
1829,990,6,984,0,2020-03-18 00:00:00+00:00
1830,469,8,378,83,2020-03-18 00:00:00+00:00
1831,576,6,570,0,2020-03-18 00:00:00+00:00
1832,296,1,295,0,2020-03-18 00:00:00+00:00
1833,133,2,91,40,2020-03-18 00:00:00+00:00
1834,1370,8,1313,49,2020-03-18 00:00:00+00:00
1835,253,2,250,1,2020-03-18 00:00:00+00:00
1836,146,2,144,0,2020-03-18 00:00:00+00:00
1837,168,6,161,1,2020-03-18 00:00:00+00:00
1838,93,1,92,0,2020-03-18 00:00:00+00:00
1839,125,1,122,2,2020-03-18 00:00:00+00:00
1840,15,0,10,5,2020-03-18 00:00:00+00:00
1841,75,0,75,0,2020-03-18 00:00:00+00:00
1842,18,0,18,0,2020-03-18 00:00:00+00:00
1843,246,3,237,6,2020-03-18 00:00:00+00:00
1844,761,7,746,8,2020-03-18 00:00:00+00:00
1845,361,3,326,32,2020-03-18 00:00:00+00:00
1846,133,0,133,0,2020-03-18 00:00:00+00:00
1847,318,6,310,2,2020-03-18 00:00:00+00:00
1848,482,13,459,10,2020-03-18 00:00:00+00:00
1849,1273,22,1250,1,2020-03-18 00:00:00+00:00
1850,181,4,92,85,2020-03-18 00:00:00+00:00
1851,67800,3122,56927,7751,2020-03-18 00:00:00+00:00
1852,1018,4,1014,0,2020-03-18 00:00:00+00:00
1853,75,1,73,1,2020-03-18 00:00:00+00:00
1854,631,0,631,0,2020-03-18 00:00:00+00:00
1855,935,1,934,0,2020-03-18 00:00:00+00:00
1856,540,3,525,12,2020-03-18 00:00:00+00:00
1857,136,3,133,0,2020-03-18 00:00:00+00:00
1858,1,0,1,0,2020-03-18 00:00:00+00:00
1859,76,3,73,0,2020-03-18 00:00:00+00:00
1860,176,2,172,2,2020-03-18 00:00:00+00:00
1861,1232,1,1216,15,2020-03-18 00:00:00+00:00
1862,540,3,536,1,2020-03-19 00:00:00+00:00
1863,137,3,133,1,2020-03-19 00:00:00+00:00
1864,1,0,1,0,2020-03-19 00:00:00+00:00
1865,76,3,73,0,2020-03-19 00:00:00+00:00
1866,176,2,172,2,2020-03-19 00:00:00+00:00
1867,1233,1,1217,15,2020-03-19 00:00:00+00:00
1868,93,1,92,0,2020-03-19 00:00:00+00:00
1869,125,1,122,2,2020-03-19 00:00:00+00:00
1870,17,0,10,7,2020-03-19 00:00:00+00:00
1871,75,0,75,0,2020-03-19 00:00:00+00:00
1872,18,0,18,0,2020-03-19 00:00:00+00:00
1873,246,3,237,6,2020-03-19 00:00:00+00:00
1874,761,7,747,7,2020-03-19 00:00:00+00:00
1875,363,3,326,34,2020-03-19 00:00:00+00:00
1876,133,0,133,0,2020-03-19 00:00:00+00:00
1877,990,6,984,0,2020-03-19 00:00:00+00:00
1878,480,8,380,92,2020-03-19 00:00:00+00:00
1879,576,6,570,0,2020-03-19 00:00:00+00:00
1880,296,1,295,0,2020-03-19 00:00:00+00:00
1881,134,2,91,41,2020-03-19 00:00:00+00:00
1882,1378,8,1318,52,2020-03-19 00:00:00+00:00
1883,253,2,250,1,2020-03-19 00:00:00+00:00
1884,146,2,144,0,2020-03-19 00:00:00+00:00
1885,168,6,161,1,2020-03-19 00:00:00+00:00
1886,318,6,310,2,2020-03-19 00:00:00+00:00
1887,483,13,460,10,2020-03-19 00:00:00+00:00
1888,1273,22,1250,1,2020-03-19 00:00:00+00:00
1889,208,4,95,109,2020-03-19 00:00:00+00:00
1890,67800,3130,57682,6988,2020-03-19 00:00:00+00:00
1891,1018,4,1014,0,2020-03-19 00:00:00+00:00
1892,75,1,74,0,2020-03-19 00:00:00+00:00
1893,631,0,631,0,2020-03-19 00:00:00+00:00
1894,935,1,934,0,2020-03-19 00:00:00+00:00
1895,318,6,310,2,2020-03-20 00:00:00+00:00
1896,484,13,463,8,2020-03-20 00:00:00+00:00
1897,1273,22,1250,1,2020-03-20 00:00:00+00:00
1898,256,4,98,154,2020-03-20 00:00:00+00:00
1899,67800,3133,58382,6285,2020-03-20 00:00:00+00:00
1900,1018,4,1014,0,2020-03-20 00:00:00+00:00
1901,75,1,74,0,2020-03-20 00:00:00+00:00
1902,631,0,631,0,2020-03-20 00:00:00+00:00
1903,935,1,934,0,2020-03-20 00:00:00+00:00
1904,93,1,92,0,2020-03-20 00:00:00+00:00
1905,126,2,122,2,2020-03-20 00:00:00+00:00
1906,17,0,10,7,2020-03-20 00:00:00+00:00
1907,75,0,75,0,2020-03-20 00:00:00+00:00
1908,18,0,18,0,2020-03-20 00:00:00+00:00
1909,247,3,237,7,2020-03-20 00:00:00+00:00
1910,762,7,748,7,2020-03-20 00:00:00+00:00
1911,371,3,326,42,2020-03-20 00:00:00+00:00
1912,133,0,133,0,2020-03-20 00:00:00+00:00
1913,541,3,536,2,2020-03-20 00:00:00+00:00
1914,137,3,133,1,2020-03-20 00:00:00+00:00
1915,1,0,1,0,2020-03-20 00:00:00+00:00
1916,76,3,73,0,2020-03-20 00:00:00+00:00
1917,176,2,172,2,2020-03-20 00:00:00+00:00
1918,1234,1,1219,14,2020-03-20 00:00:00+00:00
1919,990,6,984,0,2020-03-20 00:00:00+00:00
1920,491,8,390,93,2020-03-20 00:00:00+00:00
1921,576,6,570,0,2020-03-20 00:00:00+00:00
1922,299,1,295,3,2020-03-20 00:00:00+00:00
1923,134,2,98,34,2020-03-20 00:00:00+00:00
1924,1395,8,1323,64,2020-03-20 00:00:00+00:00
1925,254,2,250,2,2020-03-20 00:00:00+00:00
1926,146,2,144,0,2020-03-20 00:00:00+00:00
1927,168,6,161,1,2020-03-20 00:00:00+00:00
1928,990,6,984,0,2020-03-21 00:00:00+00:00
1929,504,8,396,100,2020-03-21 00:00:00+00:00
1930,576,6,570,0,2020-03-21 00:00:00+00:00
1931,303,1,295,7,2020-03-21 00:00:00+00:00
1932,134,2,113,19,2020-03-21 00:00:00+00:00
1933,1400,8,1325,67,2020-03-21 00:00:00+00:00
1934,254,2,250,2,2020-03-21 00:00:00+00:00
1935,146,2,144,0,2020-03-21 00:00:00+00:00
1936,168,6,161,1,2020-03-21 00:00:00+00:00
1937,93,1,92,0,2020-03-21 00:00:00+00:00
1938,126,2,122,2,2020-03-21 00:00:00+00:00
1939,18,0,10,8,2020-03-21 00:00:00+00:00
1940,75,0,75,0,2020-03-21 00:00:00+00:00
1941,18,0,18,0,2020-03-21 00:00:00+00:00
1942,248,3,239,6,2020-03-21 00:00:00+00:00
1943,764,7,749,8,2020-03-21 00:00:00+00:00
1944,380,3,327,50,2020-03-21 00:00:00+00:00
1945,133,0,133,0,2020-03-21 00:00:00+00:00
1946,318,6,310,2,2020-03-21 00:00:00+00:00
1947,484,13,463,8,2020-03-21 00:00:00+00:00
1948,1273,22,1250,1,2020-03-21 00:00:00+00:00
1949,273,4,98,171,2020-03-21 00:00:00+00:00
1950,67800,3139,58946,5715,2020-03-21 00:00:00+00:00
1951,1018,4,1014,0,2020-03-21 00:00:00+00:00
1952,75,1,74,0,2020-03-21 00:00:00+00:00
1953,631,0,631,0,2020-03-21 00:00:00+00:00
1954,935,1,934,0,2020-03-21 00:00:00+00:00
1955,542,3,536,3,2020-03-21 00:00:00+00:00
1956,137,3,133,1,2020-03-21 00:00:00+00:00
1957,1,0,1,0,2020-03-21 00:00:00+00:00
1958,76,3,73,0,2020-03-21 00:00:00+00:00
1959,176,2,172,2,2020-03-21 00:00:00+00:00
1960,1236,1,1219,16,2020-03-21 00:00:00+00:00
1961,543,3,536,4,2020-03-22 00:00:00+00:00
1962,137,3,133,1,2020-03-22 00:00:00+00:00
1963,1,0,1,0,2020-03-22 00:00:00+00:00
1964,76,3,73,0,2020-03-22 00:00:00+00:00
1965,176,2,172,2,2020-03-22 00:00:00+00:00
1966,1238,1,1219,18,2020-03-22 00:00:00+00:00
1967,93,1,92,0,2020-03-22 00:00:00+00:00
1968,127,2,124,1,2020-03-22 00:00:00+00:00
1969,24,0,10,14,2020-03-22 00:00:00+00:00
1970,75,0,75,0,2020-03-22 00:00:00+00:00
1971,18,0,18,0,2020-03-22 00:00:00+00:00
1972,248,3,239,6,2020-03-22 00:00:00+00:00
1973,767,7,750,10,2020-03-22 00:00:00+00:00
1974,404,4,328,72,2020-03-22 00:00:00+00:00
1975,133,0,133,0,2020-03-22 00:00:00+00:00
1976,990,6,984,0,2020-03-22 00:00:00+00:00
1977,522,8,400,114,2020-03-22 00:00:00+00:00
1978,577,6,570,1,2020-03-22 00:00:00+00:00
1979,313,1,295,17,2020-03-22 00:00:00+00:00
1980,136,2,114,20,2020-03-22 00:00:00+00:00
1981,1413,8,1329,76,2020-03-22 00:00:00+00:00
1982,254,2,250,2,2020-03-22 00:00:00+00:00
1983,146,2,144,0,2020-03-22 00:00:00+00:00
1984,168,6,161,1,2020-03-22 00:00:00+00:00
1985,319,6,310,3,2020-03-22 00:00:00+00:00
1986,484,13,466,5,2020-03-22 00:00:00+00:00
1987,1274,22,1250,2,2020-03-22 00:00:00+00:00
1988,317,4,100,213,2020-03-22 00:00:00+00:00
1989,67800,3153,59433,5214,2020-03-22 00:00:00+00:00
1990,1018,4,1014,0,2020-03-22 00:00:00+00:00
1991,75,1,74,0,2020-03-22 00:00:00+00:00
1992,633,0,631,2,2020-03-22 00:00:00+00:00
1993,936,1,934,1,2020-03-22 00:00:00+00:00
1994,319,6,310,3,2020-03-23 00:00:00+00:00
1995,484,13,465,6,2020-03-23 00:00:00+00:00
1996,1274,22,1250,2,2020-03-23 00:00:00+00:00
1997,356,4,100,252,2020-03-23 00:00:00+00:00
1998,67800,3153,59879,4768,2020-03-23 00:00:00+00:00
1999,1018,4,1014,0,2020-03-23 00:00:00+00:00
2000,75,1,74,0,2020-03-23 00:00:00+00:00
2001,633,0,631,2,2020-03-23 00:00:00+00:00
2002,936,1,934,1,2020-03-23 00:00:00+00:00
2003,93,1,92,0,2020-03-23 00:00:00+00:00
2004,127,2,124,1,2020-03-23 00:00:00+00:00
2005,24,0,10,14,2020-03-23 00:00:00+00:00
2006,75,0,75,0,2020-03-23 00:00:00+00:00
2007,18,0,18,0,2020-03-23 00:00:00+00:00
2008,248,3,239,6,2020-03-23 00:00:00+00:00
2009,768,7,751,10,2020-03-23 00:00:00+00:00
2010,404,4,329,71,2020-03-23 00:00:00+00:00
2011,134,0,133,1,2020-03-23 00:00:00+00:00
2012,543,3,536,4,2020-03-23 00:00:00+00:00
2013,141,3,133,5,2020-03-23 00:00:00+00:00
2014,1,0,1,0,2020-03-23 00:00:00+00:00
2015,76,3,73,0,2020-03-23 00:00:00+00:00
2016,176,2,172,2,2020-03-23 00:00:00+00:00
2017,1238,1,1221,16,2020-03-23 00:00:00+00:00
2018,990,6,984,0,2020-03-23 00:00:00+00:00
2019,537,8,400,129,2020-03-23 00:00:00+00:00
2020,578,6,570,2,2020-03-23 00:00:00+00:00
2021,313,1,295,17,2020-03-23 00:00:00+00:00
2022,136,2,114,20,2020-03-23 00:00:00+00:00
2023,1415,8,1332,75,2020-03-23 00:00:00+00:00
2024,254,2,250,2,2020-03-23 00:00:00+00:00
2025,146,2,144,0,2020-03-23 00:00:00+00:00
2026,168,6,161,1,2020-03-23 00:00:00+00:00
2027,990,6,984,0,2020-03-24 00:00:00+00:00
2028,558,8,401,149,2020-03-24 00:00:00+00:00
2029,578,6,570,2,2020-03-24 00:00:00+00:00
2030,318,1,295,22,2020-03-24 00:00:00+00:00
2031,136,2,119,15,2020-03-24 00:00:00+00:00
2032,1428,8,1333,87,2020-03-24 00:00:00+00:00
2033,254,2,250,2,2020-03-24 00:00:00+00:00
2034,146,2,144,0,2020-03-24 00:00:00+00:00
2035,168,6,168,0,2020-03-24 00:00:00+00:00
2036,93,1,92,0,2020-03-24 00:00:00+00:00
2037,127,2,124,1,2020-03-24 00:00:00+00:00
2038,25,0,10,15,2020-03-24 00:00:00+00:00
2039,75,0,75,0,2020-03-24 00:00:00+00:00
2040,18,0,18,0,2020-03-24 00:00:00+00:00
2041,249,3,240,6,2020-03-24 00:00:00+00:00
2042,768,7,752,9,2020-03-24 00:00:00+00:00
2043,414,4,330,80,2020-03-24 00:00:00+00:00
2044,134,0,133,1,2020-03-24 00:00:00+00:00
2045,319,6,310,3,2020-03-24 00:00:00+00:00
2046,484,13,468,3,2020-03-24 00:00:00+00:00
2047,1274,22,1250,2,2020-03-24 00:00:00+00:00
2048,386,4,101,281,2020-03-24 00:00:00+00:00
2049,67801,3160,60324,4317,2020-03-24 00:00:00+00:00
2050,1018,4,1014,0,2020-03-24 00:00:00+00:00
2051,75,1,74,0,2020-03-24 00:00:00+00:00
2052,636,0,631,5,2020-03-24 00:00:00+00:00
2053,936,1,934,1,2020-03-24 00:00:00+00:00
2054,545,3,536,6,2020-03-24 00:00:00+00:00
2055,145,3,133,9,2020-03-24 00:00:00+00:00
2056,1,0,1,0,2020-03-24 00:00:00+00:00
2057,76,3,73,0,2020-03-24 00:00:00+00:00
2058,176,2,172,2,2020-03-24 00:00:00+00:00
2059,1240,1,1221,18,2020-03-24 00:00:00+00:00
2060,547,3,536,8,2020-03-25 00:00:00+00:00
2061,145,3,133,9,2020-03-25 00:00:00+00:00
2062,1,0,1,0,2020-03-25 00:00:00+00:00
2063,76,3,73,0,2020-03-25 00:00:00+00:00
2064,176,2,172,2,2020-03-25 00:00:00+00:00
2065,1241,1,1221,19,2020-03-25 00:00:00+00:00
2066,94,1,92,1,2020-03-25 00:00:00+00:00
2067,127,2,124,1,2020-03-25 00:00:00+00:00
2068,30,0,10,20,2020-03-25 00:00:00+00:00
2069,75,0,75,0,2020-03-25 00:00:00+00:00
2070,18,0,18,0,2020-03-25 00:00:00+00:00
2071,250,3,240,7,2020-03-25 00:00:00+00:00
2072,769,7,752,10,2020-03-25 00:00:00+00:00
2073,433,5,330,98,2020-03-25 00:00:00+00:00
2074,134,0,133,1,2020-03-25 00:00:00+00:00
2075,990,6,984,0,2020-03-25 00:00:00+00:00
2076,561,8,403,150,2020-03-25 00:00:00+00:00
2077,578,6,570,2,2020-03-25 00:00:00+00:00
2078,322,1,295,26,2020-03-25 00:00:00+00:00
2079,136,2,119,15,2020-03-25 00:00:00+00:00
2080,1433,8,1336,89,2020-03-25 00:00:00+00:00
2081,254,2,250,2,2020-03-25 00:00:00+00:00
2082,146,2,144,0,2020-03-25 00:00:00+00:00
2083,168,6,168,0,2020-03-25 00:00:00+00:00
2084,319,6,310,3,2020-03-25 00:00:00+00:00
2085,484,13,468,3,2020-03-25 00:00:00+00:00
2086,1274,22,1250,2,2020-03-25 00:00:00+00:00
2087,410,4,102,304,2020-03-25 00:00:00+00:00
2088,67801,3163,60811,3827,2020-03-25 00:00:00+00:00
2089,1018,4,1014,0,2020-03-25 00:00:00+00:00
2090,77,1,74,2,2020-03-25 00:00:00+00:00
2091,638,0,631,7,2020-03-25 00:00:00+00:00
2092,936,1,934,1,2020-03-25 00:00:00+00:00
2093,319,6,310,3,2020-03-26 00:00:00+00:00
2094,484,13,469,2,2020-03-26 00:00:00+00:00
2095,1275,22,1250,3,2020-03-26 00:00:00+00:00
2096,453,4,110,339,2020-03-26 00:00:00+00:00
2097,67801,3169,61201,3431,2020-03-26 00:00:00+00:00
2098,1018,4,1014,0,2020-03-26 00:00:00+00:00
2099,89,1,74,14,2020-03-26 00:00:00+00:00
2100,640,0,631,9,2020-03-26 00:00:00+00:00
2101,936,1,934,1,2020-03-26 00:00:00+00:00
2102,95,1,92,2,2020-03-26 00:00:00+00:00
2103,128,2,124,2,2020-03-26 00:00:00+00:00
2104,31,0,10,21,2020-03-26 00:00:00+00:00
2105,75,0,75,0,2020-03-26 00:00:00+00:00
2106,18,0,18,0,2020-03-26 00:00:00+00:00
2107,253,3,242,8,2020-03-26 00:00:00+00:00
2108,771,7,752,12,2020-03-26 00:00:00+00:00
2109,451,5,331,115,2020-03-26 00:00:00+00:00
2110,135,0,133,2,2020-03-26 00:00:00+00:00
2111,547,3,536,8,2020-03-26 00:00:00+00:00
2112,151,3,133,15,2020-03-26 00:00:00+00:00
2113,1,0,1,0,2020-03-26 00:00:00+00:00
2114,76,3,73,0,2020-03-26 00:00:00+00:00
2115,178,2,172,4,2020-03-26 00:00:00+00:00
2116,1243,1,1222,20,2020-03-26 00:00:00+00:00
2117,990,6,984,0,2020-03-26 00:00:00+00:00
2118,566,8,406,152,2020-03-26 00:00:00+00:00
2119,578,6,570,2,2020-03-26 00:00:00+00:00
2120,328,1,295,32,2020-03-26 00:00:00+00:00
2121,136,2,121,13,2020-03-26 00:00:00+00:00
2122,1448,8,1336,104,2020-03-26 00:00:00+00:00
2123,254,2,250,2,2020-03-26 00:00:00+00:00
2124,146,2,144,0,2020-03-26 00:00:00+00:00
2125,168,6,168,0,2020-03-26 00:00:00+00:00
2126,990,6,984,0,2020-03-27 00:00:00+00:00
2127,569,8,408,153,2020-03-27 00:00:00+00:00
2128,578,6,570,2,2020-03-27 00:00:00+00:00
2129,331,1,295,35,2020-03-27 00:00:00+00:00
2130,136,2,123,11,2020-03-27 00:00:00+00:00
2131,1456,8,1337,111,2020-03-27 00:00:00+00:00
2132,254,2,250,2,2020-03-27 00:00:00+00:00
2133,146,2,144,0,2020-03-27 00:00:00+00:00
2134,168,6,168,0,2020-03-27 00:00:00+00:00
2135,95,1,92,2,2020-03-27 00:00:00+00:00
2136,128,2,124,2,2020-03-27 00:00:00+00:00
2137,33,0,10,23,2020-03-27 00:00:00+00:00
2138,75,0,75,0,2020-03-27 00:00:00+00:00
2139,18,0,18,0,2020-03-27 00:00:00+00:00
2140,253,3,242,8,2020-03-27 00:00:00+00:00
2141,772,7,752,13,2020-03-27 00:00:00+00:00
2142,468,5,334,129,2020-03-27 00:00:00+00:00
2143,135,0,133,2,2020-03-27 00:00:00+00:00
2144,319,6,310,3,2020-03-27 00:00:00+00:00
2145,484,13,469,2,2020-03-27 00:00:00+00:00
2146,1275,22,1250,3,2020-03-27 00:00:00+00:00
2147,519,4,110,405,2020-03-27 00:00:00+00:00
2148,67801,3174,61732,2895,2020-03-27 00:00:00+00:00
2149,1018,4,1014,0,2020-03-27 00:00:00+00:00
2150,92,1,74,17,2020-03-27 00:00:00+00:00
2151,641,0,631,10,2020-03-27 00:00:00+00:00
2152,936,1,934,1,2020-03-27 00:00:00+00:00
2153,548,3,536,9,2020-03-27 00:00:00+00:00
2154,155,3,133,19,2020-03-27 00:00:00+00:00
2155,1,0,1,0,2020-03-27 00:00:00+00:00
2156,76,3,73,0,2020-03-27 00:00:00+00:00
2157,180,2,172,6,2020-03-27 00:00:00+00:00
2158,1247,1,1222,24,2020-03-27 00:00:00+00:00
2159,548,3,536,9,2020-03-28 00:00:00+00:00
2160,161,3,133,25,2020-03-28 00:00:00+00:00
2161,1,0,1,0,2020-03-28 00:00:00+00:00
2162,76,3,73,0,2020-03-28 00:00:00+00:00
2163,180,2,172,6,2020-03-28 00:00:00+00:00
2164,1251,1,1225,25,2020-03-28 00:00:00+00:00
2165,97,1,92,4,2020-03-28 00:00:00+00:00
2166,132,2,124,6,2020-03-28 00:00:00+00:00
2167,37,0,10,27,2020-03-28 00:00:00+00:00
2168,75,0,75,0,2020-03-28 00:00:00+00:00
2169,18,0,18,0,2020-03-28 00:00:00+00:00
2170,253,3,242,8,2020-03-28 00:00:00+00:00
2171,772,7,752,13,2020-03-28 00:00:00+00:00
2172,485,5,334,146,2020-03-28 00:00:00+00:00
2173,135,0,133,2,2020-03-28 00:00:00+00:00
2174,990,6,984,0,2020-03-28 00:00:00+00:00
2175,573,8,410,155,2020-03-28 00:00:00+00:00
2176,578,6,570,2,2020-03-28 00:00:00+00:00
2177,337,1,295,41,2020-03-28 00:00:00+00:00
2178,136,2,125,9,2020-03-28 00:00:00+00:00
2179,1467,8,1341,118,2020-03-28 00:00:00+00:00
2180,254,2,250,2,2020-03-28 00:00:00+00:00
2181,146,2,144,0,2020-03-28 00:00:00+00:00
2182,168,6,168,0,2020-03-28 00:00:00+00:00
2183,319,6,310,3,2020-03-28 00:00:00+00:00
2184,484,13,469,2,2020-03-28 00:00:00+00:00
2185,1275,22,1251,2,2020-03-28 00:00:00+00:00
2186,561,4,112,445,2020-03-28 00:00:00+00:00
2187,67801,3177,62098,2526,2020-03-28 00:00:00+00:00
2188,1018,4,1014,0,2020-03-28 00:00:00+00:00
2189,94,1,74,19,2020-03-28 00:00:00+00:00
2190,641,0,631,10,2020-03-28 00:00:00+00:00
2191,936,1,934,1,2020-03-28 00:00:00+00:00
2192,319,6,310,3,2020-03-29 00:00:00+00:00
2193,484,13,469,2,2020-03-29 00:00:00+00:00
2194,1276,22,1251,3,2020-03-29 00:00:00+00:00
2195,641,4,112,525,2020-03-29 00:00:00+00:00
2196,67801,3182,62570,2049,2020-03-29 00:00:00+00:00
2197,1018,4,1014,0,2020-03-29 00:00:00+00:00
2198,95,1,74,20,2020-03-29 00:00:00+00:00
2199,644,0,631,13,2020-03-29 00:00:00+00:00
2200,937,1,934,2,2020-03-29 00:00:00+00:00
2201,98,1,92,5,2020-03-29 00:00:00+00:00
2202,134,2,124,8,2020-03-29 00:00:00+00:00
2203,37,0,10,27,2020-03-29 00:00:00+00:00
2204,75,0,75,0,2020-03-29 00:00:00+00:00
2205,18,0,18,0,2020-03-29 00:00:00+00:00
2206,253,3,242,8,2020-03-29 00:00:00+00:00
2207,772,7,752,13,2020-03-29 00:00:00+00:00
2208,492,5,334,153,2020-03-29 00:00:00+00:00
2209,136,0,133,3,2020-03-29 00:00:00+00:00
2210,550,3,536,11,2020-03-29 00:00:00+00:00
2211,166,3,133,30,2020-03-29 00:00:00+00:00
2212,1,0,1,0,2020-03-29 00:00:00+00:00
2213,76,3,73,0,2020-03-29 00:00:00+00:00
2214,180,2,172,6,2020-03-29 00:00:00+00:00
2215,1254,1,1225,28,2020-03-29 00:00:00+00:00
2216,990,6,984,0,2020-03-29 00:00:00+00:00
2217,577,8,412,157,2020-03-29 00:00:00+00:00
2218,579,6,570,3,2020-03-29 00:00:00+00:00
2219,338,1,295,42,2020-03-29 00:00:00+00:00
2220,138,2,125,11,2020-03-29 00:00:00+00:00
2221,1475,8,1349,118,2020-03-29 00:00:00+00:00
